correlation,constant_P_p,correlationship
0.535777424308731,0.2,richness-prevalence
0.151757832663065,0.2,richness-prevalence
0.440484102599995,0.2,richness-prevalence
0.787878440534086,0.2,richness-prevalence
0.696894381345883,0.2,richness-prevalence
-0.325320503369748,0.2,richness-prevalence
0.428027062644903,0.2,richness-prevalence
0.558580362446056,0.2,richness-prevalence
0.637701030939802,0.2,richness-prevalence
-0.0519676508820967,0.2,richness-prevalence
0.033109582664504,0.2,richness-prevalence
0.0864912656904643,0.2,richness-prevalence
0.76897785150248,0.2,richness-prevalence
0.125063575557023,0.2,richness-prevalence
0.293813935046452,0.2,richness-prevalence
0.228048736843307,0.2,richness-prevalence
0.607520483555482,0.2,richness-prevalence
0.426412695180475,0.2,richness-prevalence
0.327688305866137,0.2,richness-prevalence
0.270361459364029,0.2,richness-prevalence
0.458042163990937,0.2,richness-prevalence
0.683399664295397,0.2,richness-prevalence
0.452781532311398,0.2,richness-prevalence
0.57286056879689,0.2,richness-prevalence
0.164471273121806,0.2,richness-prevalence
0.594572310831213,0.2,richness-prevalence
0.500507132020463,0.2,richness-prevalence
0.0579335120684275,0.2,richness-prevalence
0.229739427418788,0.2,richness-prevalence
0.205343709531981,0.2,richness-prevalence
0.305270545043526,0.2,richness-prevalence
0.742877714134653,0.2,richness-prevalence
0.467592355762253,0.2,richness-prevalence
0.671533593785537,0.2,richness-prevalence
0.55275071535751,0.2,richness-prevalence
0.217484504722548,0.2,richness-prevalence
0.217101014857914,0.2,richness-prevalence
0.301696890279901,0.2,richness-prevalence
0.17674443265836,0.2,richness-prevalence
0.556274593298876,0.2,richness-prevalence
0.341156633779329,0.2,richness-prevalence
-0.469946145332836,0.2,richness-prevalence
0.180800977888626,0.2,richness-prevalence
0.0768461570553707,0.2,richness-prevalence
-0.0319180478636758,0.2,richness-prevalence
0.341653623548957,0.2,richness-prevalence
0.561664377010025,0.2,richness-prevalence
0.463020776346232,0.2,richness-prevalence
-0.195535608505126,0.2,richness-prevalence
0.0330841773733611,0.2,richness-prevalence
0.623792016226533,0.2,richness-prevalence
-0.482775773897577,0.2,richness-prevalence
0.453167768794823,0.2,richness-prevalence
0.241916540616619,0.2,richness-prevalence
0.571407757118972,0.2,richness-prevalence
-0.355744703885386,0.2,richness-prevalence
0.140803345710318,0.2,richness-prevalence
0.581514913025491,0.2,richness-prevalence
0.899754862841098,0.2,richness-prevalence
0.379980618017463,0.2,richness-prevalence
0.345099430139663,0.2,richness-prevalence
0.379508672128212,0.2,richness-prevalence
0.230238281812792,0.2,richness-prevalence
0.357143418564923,0.2,richness-prevalence
0.679839982871962,0.2,richness-prevalence
0.593588364615538,0.2,richness-prevalence
0.557563627304783,0.2,richness-prevalence
-0.0801497566379229,0.2,richness-prevalence
0.453355102570806,0.2,richness-prevalence
0.602642522062927,0.2,richness-prevalence
-0.0530348180162244,0.2,richness-prevalence
0.110341136334481,0.2,richness-prevalence
0.541891335751897,0.2,richness-prevalence
0.411143760536033,0.2,richness-prevalence
0.751251092176524,0.2,richness-prevalence
-0.0891075082978014,0.2,richness-prevalence
0.220512212289194,0.2,richness-prevalence
-0.288044188938658,0.2,richness-prevalence
0.737211484230773,0.2,richness-prevalence
0.0527248933492103,0.2,richness-prevalence
0.304164405430723,0.2,richness-prevalence
-0.170130232041186,0.2,richness-prevalence
0.364905203508436,0.2,richness-prevalence
0.235864116076853,0.2,richness-prevalence
0.296528147251704,0.2,richness-prevalence
-0.19774473308575,0.2,richness-prevalence
0.015838849229814,0.2,richness-prevalence
0.492280089971544,0.2,richness-prevalence
0.539233504380578,0.2,richness-prevalence
0.564301454032863,0.2,richness-prevalence
0.217898097458059,0.2,richness-prevalence
0.486309589605529,0.2,richness-prevalence
0.322274994939315,0.2,richness-prevalence
-0.290661117229481,0.2,richness-prevalence
0.630176880325984,0.2,richness-prevalence
0.0875484866082034,0.2,richness-prevalence
0.685215868713891,0.2,richness-prevalence
0.648088698097895,0.2,richness-prevalence
0.466511923956408,0.2,richness-prevalence
-0.0708738601334796,0.2,richness-prevalence
0.804775924555265,0.2,richness-prevalence
0.407891738696171,0.2,richness-prevalence
0.310751067751155,0.2,richness-prevalence
0.24422228884048,0.2,richness-prevalence
0.0277190271808045,0.2,richness-prevalence
0.737728795389321,0.2,richness-prevalence
0.496787291581123,0.2,richness-prevalence
0.530957619109365,0.2,richness-prevalence
0.77016111992485,0.2,richness-prevalence
-0.0265301273112996,0.2,richness-prevalence
0.368069381961471,0.2,richness-prevalence
0.077863025995529,0.2,richness-prevalence
-0.0754323903061449,0.2,richness-prevalence
0.678480418609029,0.2,richness-prevalence
0.041785232820291,0.2,richness-prevalence
0.745393715604664,0.2,richness-prevalence
0.394394612866767,0.2,richness-prevalence
0.47954584402365,0.2,richness-prevalence
-0.151677990197792,0.2,richness-prevalence
0.395345018097021,0.2,richness-prevalence
0.209575654214136,0.2,richness-prevalence
-0.396386964767861,0.2,richness-prevalence
0.039480050012364,0.2,richness-prevalence
0.0340699216440674,0.2,richness-prevalence
0.649928451394167,0.2,richness-prevalence
-0.30933394544317,0.2,richness-prevalence
0.707023269664511,0.2,richness-prevalence
0.399772199511209,0.2,richness-prevalence
0.116025294357916,0.2,richness-prevalence
0.502641465183193,0.2,richness-prevalence
0.296847746614477,0.2,richness-prevalence
0.388751106072063,0.2,richness-prevalence
0.299115854994502,0.2,richness-prevalence
0.544557990769745,0.2,richness-prevalence
0.358808566823728,0.2,richness-prevalence
0.277670722953836,0.2,richness-prevalence
0.344516900515857,0.2,richness-prevalence
0.629996236353132,0.2,richness-prevalence
0.826440699950366,0.2,richness-prevalence
0.785125817305547,0.2,richness-prevalence
0.0509492017496945,0.2,richness-prevalence
0.393539143783331,0.2,richness-prevalence
0.288918233273351,0.2,richness-prevalence
0.764493061700834,0.2,richness-prevalence
0.780107022148544,0.2,richness-prevalence
0.574402643059776,0.2,richness-prevalence
0.326140114792687,0.2,richness-prevalence
0.4844199784808,0.2,richness-prevalence
0.38339110937423,0.2,richness-prevalence
0.30605859968251,0.2,richness-prevalence
0.41563537101552,0.2,richness-prevalence
0.371016394953257,0.2,richness-prevalence
0.223947536806018,0.2,richness-prevalence
0.212711533990315,0.2,richness-prevalence
0.476318267318357,0.2,richness-prevalence
-0.096069174776652,0.2,richness-prevalence
0.882356307437467,0.2,richness-prevalence
0.228722479362379,0.2,richness-prevalence
-0.526221557797004,0.2,richness-prevalence
0.476218174411555,0.2,richness-prevalence
-0.33661495940659,0.2,richness-prevalence
0.350292834522976,0.2,richness-prevalence
0.385718855919797,0.2,richness-prevalence
0.543787839610156,0.2,richness-prevalence
0.00195477725508034,0.2,richness-prevalence
-0.00838991500394468,0.2,richness-prevalence
0.021158267356517,0.2,richness-prevalence
0.830233202837486,0.2,richness-prevalence
0.410051441396642,0.2,richness-prevalence
0.648951539698171,0.2,richness-prevalence
0.641789964353448,0.2,richness-prevalence
0.732768900282617,0.2,richness-prevalence
0.00679022010289561,0.2,richness-prevalence
0.348597822337977,0.2,richness-prevalence
0.705381523295352,0.2,richness-prevalence
-0.0046371373865952,0.2,richness-prevalence
0.392609259450674,0.2,richness-prevalence
0.464733885861426,0.2,richness-prevalence
0.362774636921418,0.2,richness-prevalence
0.220970871327197,0.2,richness-prevalence
0.182077323290077,0.2,richness-prevalence
0.275059624374122,0.2,richness-prevalence
0.636741287591783,0.2,richness-prevalence
0.387982500935691,0.2,richness-prevalence
0.457649743598144,0.2,richness-prevalence
0.798657228912026,0.2,richness-prevalence
0.199523515441487,0.2,richness-prevalence
0.551509058083956,0.2,richness-prevalence
0.627027152424053,0.2,richness-prevalence
0.357451484064399,0.2,richness-prevalence
-0.495857037822078,0.2,richness-prevalence
0.315829638341184,0.2,richness-prevalence
0.541275184304875,0.2,richness-prevalence
0.313846285487031,0.2,richness-prevalence
0.664551084014725,0.2,richness-prevalence
0.662996995548238,0.2,richness-prevalence
0.0489070680034654,0.2,richness-prevalence
0.0452788732252445,0.2,richness-prevalence
0.151737226160178,0.2,richness-prevalence
0.721844678838821,0.2,richness-prevalence
0.763716449264931,0.2,richness-prevalence
-0.00915248764020981,0.2,richness-prevalence
0.462453299296018,0.2,richness-prevalence
0.068018971921136,0.2,richness-prevalence
-0.0526209863656162,0.2,richness-prevalence
0.123046422872251,0.2,richness-prevalence
0.50439932937249,0.2,richness-prevalence
0.154266265333453,0.2,richness-prevalence
0.562004650704892,0.2,richness-prevalence
0.639637554019269,0.2,richness-prevalence
0.509366447926426,0.2,richness-prevalence
0.642357018738403,0.2,richness-prevalence
0.150237982048483,0.2,richness-prevalence
0.602922392557727,0.2,richness-prevalence
0.434547628199366,0.2,richness-prevalence
0.496927568611438,0.2,richness-prevalence
-0.0678934427991328,0.2,richness-prevalence
0.459830127750829,0.2,richness-prevalence
0.263890913555188,0.2,richness-prevalence
0.595149261043596,0.2,richness-prevalence
0.448391133856446,0.2,richness-prevalence
0.459844925487284,0.2,richness-prevalence
0.287183503002268,0.2,richness-prevalence
-0.0470309821461464,0.2,richness-prevalence
0.389488950544364,0.2,richness-prevalence
0.116330317913477,0.2,richness-prevalence
0.752690552655574,0.2,richness-prevalence
0.631746381284479,0.2,richness-prevalence
0.752347106808526,0.2,richness-prevalence
0.772281001603182,0.2,richness-prevalence
0.259677342863024,0.2,richness-prevalence
0.491078431078719,0.2,richness-prevalence
0.434981720132079,0.2,richness-prevalence
0.404347401719049,0.2,richness-prevalence
-0.105226311652257,0.2,richness-prevalence
0.141203301598899,0.2,richness-prevalence
0.343695064403484,0.2,richness-prevalence
0.462807061339402,0.2,richness-prevalence
0.184360471396718,0.2,richness-prevalence
0.455708718686927,0.2,richness-prevalence
0.559652115952393,0.2,richness-prevalence
0.623126932615741,0.2,richness-prevalence
0.526755030059897,0.2,richness-prevalence
0.496746771199638,0.2,richness-prevalence
0.303785113281408,0.2,richness-prevalence
0.487092805136119,0.2,richness-prevalence
0.0183314922239159,0.2,richness-prevalence
0.645865164203793,0.2,richness-prevalence
0.494807418420002,0.2,richness-prevalence
0.504784929721738,0.2,richness-prevalence
0.392566271980848,0.2,richness-prevalence
0.573931884724579,0.2,richness-prevalence
0.233156632563626,0.2,richness-prevalence
0.216795963875479,0.2,richness-prevalence
0.546898252113675,0.2,richness-prevalence
0.36965177153344,0.2,richness-prevalence
0.818221861322903,0.2,richness-prevalence
0.701376603748935,0.2,richness-prevalence
0.233025184547475,0.2,richness-prevalence
0.885886917003003,0.2,richness-prevalence
0.467329585240715,0.2,richness-prevalence
0.512211813595528,0.2,richness-prevalence
0.140256003099296,0.2,richness-prevalence
0.280990788453335,0.2,richness-prevalence
0.374624995061695,0.2,richness-prevalence
0.515520862901457,0.2,richness-prevalence
0.0773418842145141,0.2,richness-prevalence
0.329814519296122,0.2,richness-prevalence
0.690549973360629,0.2,richness-prevalence
0.577822217029661,0.2,richness-prevalence
0.0883920994522591,0.2,richness-prevalence
0.430345504294426,0.2,richness-prevalence
0.384829089971594,0.2,richness-prevalence
0.134327750181834,0.2,richness-prevalence
0.441683375858968,0.2,richness-prevalence
-0.121677040302533,0.2,richness-prevalence
0.472037200353929,0.2,richness-prevalence
0.214851832195394,0.2,richness-prevalence
0.435800244592771,0.2,richness-prevalence
0.320795507957139,0.2,richness-prevalence
0.172662631396877,0.2,richness-prevalence
0.631689127679471,0.2,richness-prevalence
0.639992032521348,0.2,richness-prevalence
0.166111343072772,0.2,richness-prevalence
0.802789079018625,0.2,richness-prevalence
0.648769903160436,0.2,richness-prevalence
0.0620919096373875,0.2,richness-prevalence
-0.120200666755575,0.2,richness-prevalence
0.183132307489461,0.2,richness-prevalence
0.0282974065015666,0.2,richness-prevalence
-0.215647294101112,0.2,richness-prevalence
0.197511241698663,0.2,richness-prevalence
0.653941748236179,0.2,richness-prevalence
0.509009006287735,0.2,richness-prevalence
0.168487674822493,0.2,richness-prevalence
0.0419198892938947,0.2,richness-prevalence
0.03169194633835,0.2,richness-prevalence
0.330905463791994,0.2,richness-prevalence
0.280169383537241,0.2,richness-prevalence
-0.0939909064353992,0.2,richness-prevalence
0.827284393052573,0.2,richness-prevalence
0.40672856802348,0.2,richness-prevalence
0.592592116189948,0.2,richness-prevalence
0.572762072358264,0.2,richness-prevalence
0.46134404947735,0.2,richness-prevalence
0.79179261487316,0.2,richness-prevalence
0.665910768348764,0.2,richness-prevalence
0.14648695900479,0.2,richness-prevalence
0.790144806564314,0.2,richness-prevalence
0.65718530578355,0.2,richness-prevalence
0.315651385333359,0.2,richness-prevalence
0.366356069149146,0.2,richness-prevalence
0.316304687612094,0.2,richness-prevalence
0.027307007936742,0.2,richness-prevalence
0.0953568576654201,0.2,richness-prevalence
0.460137715790772,0.2,richness-prevalence
0.57512106531351,0.2,richness-prevalence
0.754403295857277,0.2,richness-prevalence
0.365295178346665,0.2,richness-prevalence
0.337352261843899,0.2,richness-prevalence
0.202670053026554,0.2,richness-prevalence
0.211830491471401,0.2,richness-prevalence
0.433024710566437,0.2,richness-prevalence
0.369524477384866,0.2,richness-prevalence
0.167105002461033,0.2,richness-prevalence
0.176569214220206,0.2,richness-prevalence
0.312897839760991,0.2,richness-prevalence
0.397987995125035,0.2,richness-prevalence
0.451157710984546,0.2,richness-prevalence
0.454721532384261,0.2,richness-prevalence
-0.221473709881045,0.2,richness-prevalence
0.141810308741882,0.2,richness-prevalence
0.735979082103464,0.2,richness-prevalence
0.410660815593949,0.2,richness-prevalence
0.483550242608423,0.2,richness-prevalence
-0.0763020570280968,0.2,richness-prevalence
0.337307800158081,0.2,richness-prevalence
-0.0341777226002137,0.2,richness-prevalence
0.731691823904353,0.2,richness-prevalence
0.859268631911989,0.2,richness-prevalence
-0.26378458826207,0.2,richness-prevalence
0.256749501351875,0.2,richness-prevalence
0.436349605509279,0.2,richness-prevalence
0.115192242603428,0.2,richness-prevalence
0.202315128699284,0.2,richness-prevalence
0.63115684994179,0.2,richness-prevalence
0.405547340964387,0.2,richness-prevalence
-0.0409006955828156,0.2,richness-prevalence
0.695757240020447,0.2,richness-prevalence
0.329067881044951,0.2,richness-prevalence
0.422991730293507,0.2,richness-prevalence
0.334867733989407,0.2,richness-prevalence
0.439449527730104,0.2,richness-prevalence
0.168706706166921,0.2,richness-prevalence
0.554746975442997,0.2,richness-prevalence
0.35277497273499,0.2,richness-prevalence
0.359022450037199,0.2,richness-prevalence
-0.155004712068231,0.2,richness-prevalence
0.478424984423304,0.2,richness-prevalence
0.582053842564243,0.2,richness-prevalence
0.478747801423666,0.2,richness-prevalence
0.738638104932356,0.2,richness-prevalence
0.333277153554071,0.2,richness-prevalence
0.696936279689206,0.2,richness-prevalence
-0.275276437166628,0.2,richness-prevalence
0.223120504293728,0.2,richness-prevalence
0.711816222587683,0.2,richness-prevalence
0.942808604630923,0.2,richness-prevalence
-0.138347377504041,0.2,richness-prevalence
-0.39716730232253,0.2,richness-prevalence
0.225962450436298,0.2,richness-prevalence
0.374921273828073,0.2,richness-prevalence
0.458308527172738,0.2,richness-prevalence
0.330865625392928,0.2,richness-prevalence
0.387149577934264,0.2,richness-prevalence
-0.0872016045466348,0.2,richness-prevalence
0.29974644029766,0.2,richness-prevalence
0.517583406572219,0.2,richness-prevalence
0.550507045497028,0.2,richness-prevalence
-0.0175479424615396,0.2,richness-prevalence
0.0542109896977112,0.2,richness-prevalence
0.790252148722548,0.2,richness-prevalence
0.530680288187724,0.2,richness-prevalence
0.416579189847801,0.2,richness-prevalence
0.296209984466544,0.2,richness-prevalence
0.267274688974587,0.2,richness-prevalence
0.315466062588676,0.2,richness-prevalence
0.192648090246492,0.2,richness-prevalence
0.140725777389086,0.2,richness-prevalence
0.311983317779514,0.2,richness-prevalence
-0.216070429319384,0.2,richness-prevalence
-0.169799443869759,0.2,richness-prevalence
0.53885119398993,0.2,richness-prevalence
0.199228212619471,0.2,richness-prevalence
0.34843480342128,0.2,richness-prevalence
0.585207426895473,0.2,richness-prevalence
0.529373064419145,0.2,richness-prevalence
0.562850263862571,0.2,richness-prevalence
0.482883760169045,0.2,richness-prevalence
-0.089829676788323,0.2,richness-prevalence
0.470945461289568,0.2,richness-prevalence
0.319180963010377,0.2,richness-prevalence
0.105952175089664,0.2,richness-prevalence
0.262073491274841,0.2,richness-prevalence
0.687501789597158,0.2,richness-prevalence
0.704630706492699,0.2,richness-prevalence
-0.0351576841132552,0.2,richness-prevalence
0.332672780212993,0.2,richness-prevalence
0.53618905490997,0.2,richness-prevalence
0.839634419126042,0.2,richness-prevalence
0.529636970631508,0.2,richness-prevalence
0.549834957815422,0.2,richness-prevalence
0.18914056327472,0.2,richness-prevalence
0.530403777740552,0.2,richness-prevalence
0.730689157143453,0.2,richness-prevalence
0.283870610747432,0.2,richness-prevalence
0.31669260567423,0.2,richness-prevalence
0.717689438752836,0.2,richness-prevalence
0.644449839002078,0.2,richness-prevalence
0.233029212097954,0.2,richness-prevalence
-0.0886739638337374,0.2,richness-prevalence
-0.217840143351737,0.2,richness-prevalence
0.246666651225431,0.2,richness-prevalence
0.0741171214014607,0.2,richness-prevalence
0.295792776816607,0.2,richness-prevalence
0.328976637876647,0.2,diversity-prevalence
0.630130838158042,0.2,diversity-prevalence
0.5843354337078,0.2,diversity-prevalence
0.50896876993959,0.2,diversity-prevalence
0.24222851146735,0.2,diversity-prevalence
0.698805998026984,0.2,diversity-prevalence
0.466639542846011,0.2,diversity-prevalence
0.629928308849219,0.2,diversity-prevalence
0.570317795123683,0.2,diversity-prevalence
0.622792655210928,0.2,diversity-prevalence
0.406232060137695,0.2,diversity-prevalence
0.606578500669432,0.2,diversity-prevalence
0.890171697110247,0.2,diversity-prevalence
0.316625040898677,0.2,diversity-prevalence
0.469998392257746,0.2,diversity-prevalence
0.49207874583078,0.2,diversity-prevalence
0.621795476511126,0.2,diversity-prevalence
0.741788425637092,0.2,diversity-prevalence
0.312281066971295,0.2,diversity-prevalence
0.937407509329219,0.2,diversity-prevalence
0.69816782597625,0.2,diversity-prevalence
0.389124189365661,0.2,diversity-prevalence
0.586930327588926,0.2,diversity-prevalence
0.612668742511121,0.2,diversity-prevalence
0.688622958058926,0.2,diversity-prevalence
0.920321763451087,0.2,diversity-prevalence
0.617359003288778,0.2,diversity-prevalence
0.760949174251401,0.2,diversity-prevalence
0.78837258439579,0.2,diversity-prevalence
0.69031354557247,0.2,diversity-prevalence
0.743275866835594,0.2,diversity-prevalence
0.674285701745251,0.2,diversity-prevalence
0.794494913570704,0.2,diversity-prevalence
0.74977807820142,0.2,diversity-prevalence
0.830732136957865,0.2,diversity-prevalence
0.266449912528919,0.2,diversity-prevalence
0.736149256287447,0.2,diversity-prevalence
0.778256031413013,0.2,diversity-prevalence
0.609989327565783,0.2,diversity-prevalence
0.459031453662632,0.2,diversity-prevalence
0.326145027030111,0.2,diversity-prevalence
0.489325960741848,0.2,diversity-prevalence
0.604391692197675,0.2,diversity-prevalence
0.732616400050731,0.2,diversity-prevalence
0.506807079593902,0.2,diversity-prevalence
0.719237918554021,0.2,diversity-prevalence
0.880707159952634,0.2,diversity-prevalence
0.554894639631452,0.2,diversity-prevalence
0.781328134742924,0.2,diversity-prevalence
0.418927297481973,0.2,diversity-prevalence
0.618693349742452,0.2,diversity-prevalence
0.529800799558218,0.2,diversity-prevalence
0.466023190139835,0.2,diversity-prevalence
0.872882048574804,0.2,diversity-prevalence
0.703312228826977,0.2,diversity-prevalence
0.517635266079329,0.2,diversity-prevalence
0.528125628634012,0.2,diversity-prevalence
0.55961469370705,0.2,diversity-prevalence
0.544551079022047,0.2,diversity-prevalence
0.351640204635611,0.2,diversity-prevalence
0.58326679018587,0.2,diversity-prevalence
0.588389453899644,0.2,diversity-prevalence
0.887769928946785,0.2,diversity-prevalence
0.514613718435369,0.2,diversity-prevalence
0.561073216071127,0.2,diversity-prevalence
0.506817715122153,0.2,diversity-prevalence
0.760934476431679,0.2,diversity-prevalence
0.359404634606205,0.2,diversity-prevalence
0.650630386422838,0.2,diversity-prevalence
0.623734113082152,0.2,diversity-prevalence
0.626661729543982,0.2,diversity-prevalence
0.547247026241262,0.2,diversity-prevalence
0.564406046743257,0.2,diversity-prevalence
0.642267344830542,0.2,diversity-prevalence
0.754393597305637,0.2,diversity-prevalence
0.765426183967383,0.2,diversity-prevalence
0.347134893029336,0.2,diversity-prevalence
0.629391215607945,0.2,diversity-prevalence
0.87195510414693,0.2,diversity-prevalence
0.862655036804062,0.2,diversity-prevalence
0.396763375910665,0.2,diversity-prevalence
0.89189128153114,0.2,diversity-prevalence
0.742287744413989,0.2,diversity-prevalence
0.80657731274676,0.2,diversity-prevalence
0.453801990758251,0.2,diversity-prevalence
0.34745803880321,0.2,diversity-prevalence
0.555172036629957,0.2,diversity-prevalence
0.908734729292597,0.2,diversity-prevalence
0.58154404249839,0.2,diversity-prevalence
0.532385985610115,0.2,diversity-prevalence
0.60491603129029,0.2,diversity-prevalence
0.816080610398277,0.2,diversity-prevalence
0.526779890101624,0.2,diversity-prevalence
0.540494906266145,0.2,diversity-prevalence
0.515095937347358,0.2,diversity-prevalence
0.787961007329067,0.2,diversity-prevalence
0.761537835087483,0.2,diversity-prevalence
0.77959993421849,0.2,diversity-prevalence
0.718348146995132,0.2,diversity-prevalence
0.399950677128018,0.2,diversity-prevalence
0.781362417720618,0.2,diversity-prevalence
0.784601619733746,0.2,diversity-prevalence
0.482215719035402,0.2,diversity-prevalence
0.559482472494089,0.2,diversity-prevalence
0.405849665536038,0.2,diversity-prevalence
0.569496288838225,0.2,diversity-prevalence
0.829255130237384,0.2,diversity-prevalence
0.595798162172362,0.2,diversity-prevalence
0.858274900529381,0.2,diversity-prevalence
0.601280932196451,0.2,diversity-prevalence
0.371899753671301,0.2,diversity-prevalence
0.622260334518799,0.2,diversity-prevalence
0.658184623154785,0.2,diversity-prevalence
0.517311850096823,0.2,diversity-prevalence
0.589898176672798,0.2,diversity-prevalence
0.483010968136107,0.2,diversity-prevalence
-0.085291708630638,0.2,diversity-prevalence
0.501623844360832,0.2,diversity-prevalence
0.492925053682195,0.2,diversity-prevalence
0.409893448965383,0.2,diversity-prevalence
0.487921112299351,0.2,diversity-prevalence
0.781322239739692,0.2,diversity-prevalence
0.55954326528837,0.2,diversity-prevalence
0.436238728997012,0.2,diversity-prevalence
0.405235436816102,0.2,diversity-prevalence
0.598578078764206,0.2,diversity-prevalence
-0.102813705935759,0.2,diversity-prevalence
0.469106514081348,0.2,diversity-prevalence
0.597150021077882,0.2,diversity-prevalence
0.697172380802202,0.2,diversity-prevalence
0.330385593453447,0.2,diversity-prevalence
0.323058339215123,0.2,diversity-prevalence
0.676489392219505,0.2,diversity-prevalence
0.931602017248173,0.2,diversity-prevalence
0.629509052712082,0.2,diversity-prevalence
0.481280843673972,0.2,diversity-prevalence
0.336956412350132,0.2,diversity-prevalence
0.497359890078482,0.2,diversity-prevalence
0.497720811039025,0.2,diversity-prevalence
0.721598721147327,0.2,diversity-prevalence
0.763929877256111,0.2,diversity-prevalence
0.801672597408943,0.2,diversity-prevalence
0.374471551470585,0.2,diversity-prevalence
0.691603183609115,0.2,diversity-prevalence
0.626929231096123,0.2,diversity-prevalence
0.234193060887243,0.2,diversity-prevalence
0.404909264388526,0.2,diversity-prevalence
0.582412605529562,0.2,diversity-prevalence
0.500451625890168,0.2,diversity-prevalence
0.76122083059104,0.2,diversity-prevalence
0.409074871438199,0.2,diversity-prevalence
0.592994336089148,0.2,diversity-prevalence
0.0534967014706283,0.2,diversity-prevalence
0.952384503138322,0.2,diversity-prevalence
0.42934991784167,0.2,diversity-prevalence
0.740359256420967,0.2,diversity-prevalence
0.294756413193327,0.2,diversity-prevalence
0.505750086910462,0.2,diversity-prevalence
0.455870458433594,0.2,diversity-prevalence
0.345963672216718,0.2,diversity-prevalence
0.370597222830676,0.2,diversity-prevalence
0.395365292431517,0.2,diversity-prevalence
0.66650212807423,0.2,diversity-prevalence
0.733299835325688,0.2,diversity-prevalence
0.771729048050257,0.2,diversity-prevalence
0.365515850021766,0.2,diversity-prevalence
0.821822128257086,0.2,diversity-prevalence
0.594456041238577,0.2,diversity-prevalence
0.233160222342364,0.2,diversity-prevalence
0.707334984764256,0.2,diversity-prevalence
0.420973147372976,0.2,diversity-prevalence
0.817619586148446,0.2,diversity-prevalence
0.853949368377536,0.2,diversity-prevalence
0.6866254459515,0.2,diversity-prevalence
0.413485060028626,0.2,diversity-prevalence
0.898868480528798,0.2,diversity-prevalence
0.648247783430068,0.2,diversity-prevalence
0.541951674254402,0.2,diversity-prevalence
0.638074952173514,0.2,diversity-prevalence
0.389036578198279,0.2,diversity-prevalence
0.814281146579726,0.2,diversity-prevalence
0.68762944631445,0.2,diversity-prevalence
0.684580523789855,0.2,diversity-prevalence
