correlation,constant_P_c,correlationship
0.953314096939528,0.2,richness-prevalence
0.914445114422634,0.2,richness-prevalence
0.912375970006468,0.2,richness-prevalence
0.885870103650415,0.2,richness-prevalence
0.898453467023883,0.2,richness-prevalence
0.922390986973983,0.2,richness-prevalence
0.953829381951236,0.2,richness-prevalence
0.907340170146654,0.2,richness-prevalence
0.943873194505118,0.2,richness-prevalence
0.953423099576342,0.2,richness-prevalence
0.906229549557939,0.2,richness-prevalence
0.958039981896888,0.2,richness-prevalence
0.905746485976475,0.2,richness-prevalence
0.971997620082173,0.2,richness-prevalence
0.921514640812551,0.2,richness-prevalence
0.89515008126823,0.2,richness-prevalence
0.95761734613981,0.2,richness-prevalence
0.848958909017946,0.2,richness-prevalence
0.966833778971493,0.2,richness-prevalence
0.909078588889293,0.2,richness-prevalence
0.949617127751603,0.2,richness-prevalence
0.886944959950728,0.2,richness-prevalence
0.900284149342151,0.2,richness-prevalence
0.958305945439853,0.2,richness-prevalence
0.951026510432258,0.2,richness-prevalence
0.857377671592832,0.2,richness-prevalence
0.858672019020733,0.2,richness-prevalence
0.885061683054265,0.2,richness-prevalence
0.94552217208227,0.2,richness-prevalence
0.907143310701435,0.2,richness-prevalence
0.852406715174441,0.2,richness-prevalence
0.938728579578454,0.2,richness-prevalence
0.899457834464835,0.2,richness-prevalence
0.865257205225928,0.2,richness-prevalence
0.82329411549815,0.2,richness-prevalence
0.862285503795103,0.2,richness-prevalence
0.819328333277166,0.2,richness-prevalence
0.886924766794102,0.2,richness-prevalence
0.893553797429626,0.2,richness-prevalence
0.928579971185399,0.2,richness-prevalence
0.968241127100729,0.2,richness-prevalence
0.8594247124984,0.2,richness-prevalence
0.923185098453352,0.2,richness-prevalence
0.908021843799087,0.2,richness-prevalence
0.877224195333919,0.2,richness-prevalence
0.964414655294552,0.2,richness-prevalence
0.979222570153259,0.2,richness-prevalence
0.93195852006837,0.2,richness-prevalence
0.957879070731841,0.2,richness-prevalence
0.857326970701216,0.2,richness-prevalence
0.865748516835925,0.2,richness-prevalence
0.806910770863765,0.2,richness-prevalence
0.900292417527407,0.2,richness-prevalence
0.950961807263547,0.2,richness-prevalence
0.818456455817616,0.2,richness-prevalence
0.944118064338912,0.2,richness-prevalence
0.938537145157272,0.2,richness-prevalence
0.85380483071538,0.2,richness-prevalence
0.905331738338921,0.2,richness-prevalence
0.885469400903667,0.2,richness-prevalence
0.931216571373309,0.2,richness-prevalence
0.863245362415714,0.2,richness-prevalence
0.831976766487876,0.2,richness-prevalence
0.88927777196373,0.2,richness-prevalence
0.891374537812369,0.2,richness-prevalence
0.934534018176669,0.2,richness-prevalence
0.94716228978307,0.2,richness-prevalence
0.95640863261974,0.2,richness-prevalence
0.951567447668449,0.2,richness-prevalence
0.931137591213933,0.2,richness-prevalence
0.826715076654462,0.2,richness-prevalence
0.926172700963752,0.2,richness-prevalence
0.846986544586359,0.2,richness-prevalence
0.944131054526705,0.2,richness-prevalence
0.862736432692772,0.2,richness-prevalence
0.946390566975722,0.2,richness-prevalence
0.962359581302873,0.2,richness-prevalence
0.87598490098033,0.2,richness-prevalence
0.950637062554479,0.2,richness-prevalence
0.943664902186407,0.2,richness-prevalence
0.9110496556835,0.2,richness-prevalence
0.818402421256166,0.2,richness-prevalence
0.879410289802383,0.2,richness-prevalence
0.872749964046147,0.2,richness-prevalence
0.952965757285517,0.2,richness-prevalence
0.932823441153154,0.2,richness-prevalence
0.900194789457364,0.2,richness-prevalence
0.937798392204666,0.2,richness-prevalence
0.879038577026609,0.2,richness-prevalence
0.99041509360405,0.2,richness-prevalence
0.890021356803493,0.2,richness-prevalence
0.947604186129722,0.2,richness-prevalence
0.941788987884983,0.2,richness-prevalence
0.893395400221987,0.2,richness-prevalence
0.954904878251137,0.2,richness-prevalence
0.935777285915277,0.2,richness-prevalence
0.858900964015964,0.2,richness-prevalence
0.86435910989411,0.2,richness-prevalence
0.95462659059922,0.2,richness-prevalence
0.887872865736956,0.2,richness-prevalence
0.96378199134513,0.2,richness-prevalence
0.857215742034565,0.2,richness-prevalence
0.924173708142611,0.2,richness-prevalence
0.931025515348004,0.2,richness-prevalence
0.950717581853247,0.2,richness-prevalence
0.897613036276032,0.2,richness-prevalence
0.914735137486954,0.2,richness-prevalence
0.851169467852295,0.2,richness-prevalence
0.893656508438617,0.2,richness-prevalence
0.945439026251964,0.2,richness-prevalence
0.944656606955482,0.2,richness-prevalence
0.850379525640532,0.2,richness-prevalence
0.942240889091799,0.2,richness-prevalence
0.842913595554623,0.2,richness-prevalence
0.922547586157501,0.2,richness-prevalence
0.918448194560794,0.2,richness-prevalence
0.988079623447175,0.2,richness-prevalence
0.916827513731988,0.2,richness-prevalence
0.90537001734087,0.2,richness-prevalence
0.920626025623949,0.2,richness-prevalence
0.884944908074686,0.2,richness-prevalence
0.92582991166656,0.2,richness-prevalence
0.828555312119345,0.2,richness-prevalence
0.908949139674475,0.2,richness-prevalence
0.914257843047281,0.2,richness-prevalence
0.918841616356553,0.2,richness-prevalence
0.887899983784885,0.2,richness-prevalence
0.928690130063011,0.2,richness-prevalence
0.915252465066474,0.2,richness-prevalence
0.877742512759478,0.2,richness-prevalence
0.728019196557452,0.2,richness-prevalence
0.870186337306342,0.2,richness-prevalence
0.898387398495182,0.2,richness-prevalence
0.817929877422834,0.2,richness-prevalence
0.957268888834246,0.2,richness-prevalence
0.882534703859921,0.2,richness-prevalence
0.91079717057564,0.2,richness-prevalence
0.981307695156423,0.2,richness-prevalence
0.940312617691315,0.2,richness-prevalence
0.916116890916173,0.2,richness-prevalence
0.914327351281286,0.2,richness-prevalence
0.963201049658232,0.2,richness-prevalence
0.930007134975418,0.2,richness-prevalence
0.935150220941325,0.2,richness-prevalence
0.857709479051294,0.2,richness-prevalence
0.937270022961676,0.2,richness-prevalence
0.923857363215596,0.2,richness-prevalence
0.918322718442233,0.2,richness-prevalence
0.93073601892272,0.2,richness-prevalence
0.940361199432178,0.2,richness-prevalence
0.962807984751792,0.2,richness-prevalence
0.913143659835431,0.2,richness-prevalence
0.9827066979898,0.2,richness-prevalence
0.957752743723933,0.2,richness-prevalence
0.959657065371409,0.2,richness-prevalence
0.895442287828504,0.2,richness-prevalence
0.95238038220764,0.2,richness-prevalence
0.945683707774935,0.2,richness-prevalence
0.900256629045645,0.2,richness-prevalence
0.966413055821235,0.2,richness-prevalence
0.889342477935256,0.2,richness-prevalence
0.969023210735542,0.2,richness-prevalence
0.933620732670308,0.2,richness-prevalence
0.85569053641076,0.2,richness-prevalence
0.939630655214516,0.2,richness-prevalence
0.937909031849707,0.2,richness-prevalence
0.87730043001771,0.2,richness-prevalence
0.806105964438073,0.2,richness-prevalence
0.904009840738222,0.2,richness-prevalence
0.852924620157004,0.2,richness-prevalence
0.934285928734988,0.2,richness-prevalence
0.964891140534259,0.2,richness-prevalence
0.891007838264278,0.2,richness-prevalence
0.899325857400638,0.2,richness-prevalence
0.916481986885131,0.2,richness-prevalence
0.95946233663011,0.2,richness-prevalence
0.831664546494954,0.2,richness-prevalence
0.926130504283612,0.2,richness-prevalence
0.8832830152211,0.2,richness-prevalence
0.856651293577489,0.2,richness-prevalence
0.930764104206137,0.2,richness-prevalence
0.784957652480001,0.2,richness-prevalence
0.875987372358665,0.2,richness-prevalence
0.943465163460535,0.2,richness-prevalence
0.846661580970524,0.2,richness-prevalence
0.904034358693498,0.2,richness-prevalence
0.950923759730012,0.2,richness-prevalence
0.955121146838035,0.2,richness-prevalence
0.817652594269932,0.2,richness-prevalence
0.935764533488647,0.2,richness-prevalence
0.951717937762313,0.2,richness-prevalence
0.971055094608888,0.2,richness-prevalence
0.852828412881744,0.2,richness-prevalence
0.946390989210463,0.2,richness-prevalence
0.805746777366176,0.2,richness-prevalence
0.928632323203762,0.2,richness-prevalence
0.974411399719354,0.2,richness-prevalence
0.876550924060875,0.2,richness-prevalence
0.820862852910781,0.2,richness-prevalence
0.959410884362017,0.2,richness-prevalence
0.89781569629056,0.2,richness-prevalence
0.962929277368816,0.2,richness-prevalence
0.935610878688745,0.2,richness-prevalence
0.908451975328944,0.2,richness-prevalence
0.976936189778167,0.2,richness-prevalence
0.950378987041532,0.2,richness-prevalence
0.778322260521264,0.2,richness-prevalence
0.939535166240004,0.2,richness-prevalence
0.926255922988098,0.2,richness-prevalence
0.895303922565561,0.2,richness-prevalence
0.923314392318365,0.2,richness-prevalence
0.9626588120046,0.2,richness-prevalence
0.927853796213481,0.2,richness-prevalence
0.955061294333713,0.2,richness-prevalence
0.961403153018939,0.2,richness-prevalence
0.848679982901964,0.2,richness-prevalence
0.916816594636796,0.2,richness-prevalence
0.851246700694266,0.2,richness-prevalence
0.955320445335959,0.2,richness-prevalence
0.936153089973873,0.2,richness-prevalence
0.818891533455098,0.2,richness-prevalence
0.935517127661851,0.2,richness-prevalence
0.957117984544481,0.2,richness-prevalence
0.976003253359684,0.2,richness-prevalence
0.968849556756089,0.2,richness-prevalence
0.856130725601761,0.2,richness-prevalence
0.927477774640109,0.2,richness-prevalence
0.951995208702876,0.2,richness-prevalence
0.908276586709878,0.2,richness-prevalence
0.854274205081147,0.2,richness-prevalence
0.82461057765508,0.2,richness-prevalence
0.944150705198026,0.2,richness-prevalence
0.89978762856916,0.2,richness-prevalence
0.87488698903381,0.2,richness-prevalence
0.91918466428415,0.2,richness-prevalence
0.908150791429897,0.2,richness-prevalence
0.977335592833391,0.2,richness-prevalence
0.877971262667561,0.2,richness-prevalence
0.915080525844104,0.2,richness-prevalence
0.878878512640556,0.2,richness-prevalence
0.977944287653485,0.2,richness-prevalence
0.949793153343756,0.2,richness-prevalence
0.854752120415461,0.2,richness-prevalence
0.936064572183587,0.2,richness-prevalence
0.918155411880006,0.2,richness-prevalence
0.934576563806781,0.2,richness-prevalence
0.915168694127289,0.2,richness-prevalence
0.907305781813398,0.2,richness-prevalence
0.948802195325275,0.2,richness-prevalence
0.931245116195812,0.2,richness-prevalence
0.879848066386979,0.2,richness-prevalence
0.95766920355953,0.2,richness-prevalence
0.852141743786261,0.2,richness-prevalence
0.932256554305227,0.2,richness-prevalence
0.916619857430039,0.2,richness-prevalence
0.886272024208206,0.2,richness-prevalence
0.896751613748722,0.2,richness-prevalence
0.985089808214858,0.2,richness-prevalence
0.923191650162778,0.2,richness-prevalence
0.903192578935742,0.2,richness-prevalence
0.902581615439988,0.2,richness-prevalence
0.863443872914814,0.2,richness-prevalence
0.910863653160028,0.2,richness-prevalence
0.778336556471879,0.2,richness-prevalence
0.926193193175819,0.2,richness-prevalence
0.920028453042984,0.2,richness-prevalence
0.938081827070919,0.2,richness-prevalence
0.939827324439579,0.2,richness-prevalence
0.834233689591048,0.2,richness-prevalence
0.975006300476702,0.2,richness-prevalence
0.936539066572353,0.2,richness-prevalence
0.887277529566436,0.2,richness-prevalence
0.951742230132687,0.2,richness-prevalence
0.821186116669457,0.2,richness-prevalence
0.891147491300933,0.2,richness-prevalence
0.939023617225353,0.2,richness-prevalence
0.863911079070949,0.2,richness-prevalence
0.882564253266618,0.2,richness-prevalence
0.933797660427098,0.2,richness-prevalence
0.946132860836471,0.2,richness-prevalence
0.917315965459747,0.2,richness-prevalence
0.957901692883478,0.2,richness-prevalence
0.93135429446061,0.2,richness-prevalence
0.816627122882741,0.2,richness-prevalence
0.849700807390954,0.2,richness-prevalence
0.924794040629347,0.2,richness-prevalence
0.86460868394351,0.2,richness-prevalence
0.903562525414808,0.2,richness-prevalence
0.970048747495016,0.2,richness-prevalence
0.957437978214356,0.2,richness-prevalence
0.882324946378221,0.2,richness-prevalence
0.923671863467699,0.2,richness-prevalence
0.929365427559827,0.2,richness-prevalence
0.89500928949473,0.2,richness-prevalence
0.959163144681557,0.2,richness-prevalence
0.913953639527065,0.2,richness-prevalence
0.96815614112979,0.2,richness-prevalence
0.921256265154636,0.2,richness-prevalence
0.922404420463156,0.2,richness-prevalence
0.881569765481407,0.2,richness-prevalence
0.934419076007448,0.2,richness-prevalence
0.873729995317964,0.2,richness-prevalence
0.855617797092671,0.2,richness-prevalence
0.873824394865852,0.2,richness-prevalence
0.95062885930305,0.2,richness-prevalence
0.888624412509615,0.2,richness-prevalence
0.941789284648505,0.2,richness-prevalence
0.884373664925253,0.2,richness-prevalence
0.911974893232313,0.2,richness-prevalence
0.906048358118919,0.2,richness-prevalence
0.91313750056612,0.2,richness-prevalence
0.979431095348132,0.2,richness-prevalence
0.914873538378287,0.2,richness-prevalence
0.893947563684529,0.2,richness-prevalence
0.829090497050682,0.2,richness-prevalence
0.891086947794609,0.2,richness-prevalence
0.934935294476668,0.2,richness-prevalence
0.937570555423471,0.2,richness-prevalence
0.89424957287855,0.2,richness-prevalence
0.951041160926631,0.2,richness-prevalence
0.925442879129184,0.2,richness-prevalence
0.973252934831416,0.2,richness-prevalence
0.846353799440726,0.2,richness-prevalence
0.890128054846502,0.2,richness-prevalence
0.979213237319376,0.2,richness-prevalence
0.881727358429249,0.2,richness-prevalence
0.961656193898611,0.2,richness-prevalence
0.969652200319572,0.2,richness-prevalence
0.95684741812126,0.2,richness-prevalence
0.915589976893132,0.2,richness-prevalence
0.943345550185361,0.2,richness-prevalence
0.854471793279884,0.2,richness-prevalence
0.972421281521432,0.2,richness-prevalence
0.963397333226949,0.2,richness-prevalence
0.88997989841559,0.2,richness-prevalence
0.947406080241531,0.2,richness-prevalence
0.889995551646492,0.2,richness-prevalence
0.813888597121467,0.2,richness-prevalence
0.745916467685444,0.2,richness-prevalence
0.882769547138661,0.2,richness-prevalence
0.890760202360392,0.2,richness-prevalence
0.885746256143301,0.2,richness-prevalence
0.896880828065666,0.2,richness-prevalence
0.929049080136857,0.2,richness-prevalence
0.957919492750091,0.2,richness-prevalence
0.969414484797148,0.2,richness-prevalence
0.935841506724927,0.2,richness-prevalence
0.891780190129013,0.2,richness-prevalence
0.928380044729109,0.2,richness-prevalence
0.908112499331535,0.2,richness-prevalence
0.935732070433058,0.2,richness-prevalence
0.960554596753081,0.2,richness-prevalence
0.919935989583011,0.2,richness-prevalence
0.898211028852774,0.2,richness-prevalence
0.964927658260588,0.2,richness-prevalence
0.909475603280553,0.2,richness-prevalence
0.95969863584084,0.2,richness-prevalence
0.953319048457658,0.2,richness-prevalence
0.883238024364356,0.2,richness-prevalence
0.945330703505992,0.2,richness-prevalence
0.850877416528003,0.2,richness-prevalence
0.95548615286715,0.2,richness-prevalence
0.988569542319539,0.2,richness-prevalence
0.935487383221398,0.2,richness-prevalence
0.936572996166316,0.2,richness-prevalence
0.923055987636837,0.2,richness-prevalence
0.925050612150882,0.2,richness-prevalence
0.966207652795811,0.2,richness-prevalence
0.909018296355754,0.2,richness-prevalence
0.9307807986482,0.2,richness-prevalence
0.969647703527632,0.2,richness-prevalence
0.961385936187719,0.2,richness-prevalence
0.920752011456888,0.2,richness-prevalence
0.979743396211103,0.2,richness-prevalence
0.929089696548372,0.2,richness-prevalence
0.960598997620242,0.2,richness-prevalence
0.90171918958577,0.2,richness-prevalence
0.869993151070218,0.2,richness-prevalence
0.802821620689158,0.2,richness-prevalence
0.866145582933636,0.2,richness-prevalence
0.987138613492903,0.2,richness-prevalence
0.896293796580592,0.2,richness-prevalence
0.878506093198576,0.2,richness-prevalence
0.879109700678881,0.2,richness-prevalence
0.947156743297719,0.2,richness-prevalence
0.902609361164236,0.2,richness-prevalence
0.847126288332089,0.2,richness-prevalence
0.911116147579263,0.2,richness-prevalence
0.852798848549004,0.2,richness-prevalence
0.905635018714186,0.2,richness-prevalence
0.972685843469065,0.2,richness-prevalence
0.965290853014598,0.2,richness-prevalence
0.860637917457268,0.2,richness-prevalence
0.755553354878304,0.2,richness-prevalence
0.912306686311821,0.2,richness-prevalence
0.968560598970796,0.2,richness-prevalence
0.961355693891451,0.2,richness-prevalence
0.879994687459912,0.2,richness-prevalence
0.907661060031379,0.2,richness-prevalence
0.982799037528296,0.2,richness-prevalence
0.95793827199131,0.2,richness-prevalence
0.876218499980033,0.2,richness-prevalence
0.912293955221128,0.2,richness-prevalence
0.964623262130861,0.2,richness-prevalence
0.91861536899271,0.2,richness-prevalence
0.858777984629608,0.2,richness-prevalence
0.893805322971386,0.2,richness-prevalence
0.947937117664522,0.2,richness-prevalence
0.903255123764641,0.2,richness-prevalence
0.912858811828019,0.2,richness-prevalence
0.914389400850886,0.2,richness-prevalence
0.966966789522593,0.2,richness-prevalence
0.854001009517722,0.2,richness-prevalence
0.872805914348,0.2,richness-prevalence
0.829434045047306,0.2,richness-prevalence
0.911179805870012,0.2,richness-prevalence
0.895321933149532,0.2,richness-prevalence
0.920827810493159,0.2,richness-prevalence
0.90553753760092,0.2,richness-prevalence
0.930870135460571,0.2,richness-prevalence
0.925829553492944,0.2,richness-prevalence
0.965736507631741,0.2,richness-prevalence
0.967106551219124,0.2,richness-prevalence
0.81661944349747,0.2,diversity-prevalence
0.937993970986745,0.2,diversity-prevalence
0.87203584267786,0.2,diversity-prevalence
0.921304744560626,0.2,diversity-prevalence
0.975626371002012,0.2,diversity-prevalence
0.900663626797217,0.2,diversity-prevalence
0.974610668174482,0.2,diversity-prevalence
0.883664373243667,0.2,diversity-prevalence
0.944770962613571,0.2,diversity-prevalence
0.883058625331241,0.2,diversity-prevalence
0.963302239139115,0.2,diversity-prevalence
0.855380643812862,0.2,diversity-prevalence
0.915867531246577,0.2,diversity-prevalence
0.99439459211333,0.2,diversity-prevalence
0.957861756630484,0.2,diversity-prevalence
0.939550384521986,0.2,diversity-prevalence
0.961721612612534,0.2,diversity-prevalence
0.887329579590863,0.2,diversity-prevalence
0.919038489289824,0.2,diversity-prevalence
0.91974238954954,0.2,diversity-prevalence
0.96393114997775,0.2,diversity-prevalence
0.719927415879341,0.2,diversity-prevalence
0.951868878489674,0.2,diversity-prevalence
0.90960743969129,0.2,diversity-prevalence
0.963922069303738,0.2,diversity-prevalence
0.950768730661779,0.2,diversity-prevalence
0.942159627035668,0.2,diversity-prevalence
0.899762279573464,0.2,diversity-prevalence
0.83195255461791,0.2,diversity-prevalence
0.893451670991837,0.2,diversity-prevalence
0.892002165623655,0.2,diversity-prevalence
0.909121892503006,0.2,diversity-prevalence
0.976039261156165,0.2,diversity-prevalence
0.95338560088493,0.2,diversity-prevalence
0.939995838728829,0.2,diversity-prevalence
0.944364353986257,0.2,diversity-prevalence
0.964440893833012,0.2,diversity-prevalence
0.862223341547173,0.2,diversity-prevalence
0.899940044601988,0.2,diversity-prevalence
0.96022098942579,0.2,diversity-prevalence
0.919063135101976,0.2,diversity-prevalence
0.832674780101942,0.2,diversity-prevalence
0.929466746078772,0.2,diversity-prevalence
0.913174839320427,0.2,diversity-prevalence
0.904972842574431,0.2,diversity-prevalence
0.931596347495627,0.2,diversity-prevalence
0.962322808924516,0.2,diversity-prevalence
0.87673196954919,0.2,diversity-prevalence
0.938636704956972,0.2,diversity-prevalence
0.948331179607013,0.2,diversity-prevalence
0.904105969632668,0.2,diversity-prevalence
0.775811574722847,0.2,diversity-prevalence
0.90671610905543,0.2,diversity-prevalence
0.765543686023794,0.2,diversity-prevalence
0.879939641548626,0.2,diversity-prevalence
0.936676310703201,0.2,diversity-prevalence
0.938903418954509,0.2,diversity-prevalence
0.903783033205727,0.2,diversity-prevalence
0.934305285560373,0.2,diversity-prevalence
0.912251306239555,0.2,diversity-prevalence
0.863199790580339,0.2,diversity-prevalence
0.954982077070922,0.2,diversity-prevalence
0.893790454744317,0.2,diversity-prevalence
0.962955457711443,0.2,diversity-prevalence
0.928837477852231,0.2,diversity-prevalence
0.958697288006644,0.2,diversity-prevalence
0.812589495219936,0.2,diversity-prevalence
0.958818115515734,0.2,diversity-prevalence
0.949996332086477,0.2,diversity-prevalence
0.974320223976892,0.2,diversity-prevalence
0.970903315373185,0.2,diversity-prevalence
0.912036540007894,0.2,diversity-prevalence
0.881376021411069,0.2,diversity-prevalence
0.972996322274447,0.2,diversity-prevalence
0.960031242538181,0.2,diversity-prevalence
0.925830121608831,0.2,diversity-prevalence
0.878994675906181,0.2,diversity-prevalence
0.960382240398973,0.2,diversity-prevalence
0.918630321898317,0.2,diversity-prevalence
0.938632722287027,0.2,diversity-prevalence
0.895334531518265,0.2,diversity-prevalence
0.873181899790088,0.2,diversity-prevalence
0.958174359604981,0.2,diversity-prevalence
0.957563956895193,0.2,diversity-prevalence
0.926873631488839,0.2,diversity-prevalence
0.931491320262013,0.2,diversity-prevalence
0.899018191588233,0.2,diversity-prevalence
0.860772250037554,0.2,diversity-prevalence
0.974395609231495,0.2,diversity-prevalence
0.878833429392948,0.2,diversity-prevalence
0.986625899038119,0.2,diversity-prevalence
0.949762220463378,0.2,diversity-prevalence
0.89938534674384,0.2,diversity-prevalence
0.953627037191549,0.2,diversity-prevalence
0.874464189002727,0.2,diversity-prevalence
0.984327654527375,0.2,diversity-prevalence
0.906393605806014,0.2,diversity-prevalence
0.974668515756642,0.2,diversity-prevalence
0.876688502512334,0.2,diversity-prevalence
0.90353393975384,0.2,diversity-prevalence
0.965131396544405,0.2,diversity-prevalence
0.950340572623907,0.2,diversity-prevalence
0.8578675943951,0.2,diversity-prevalence
0.887893169002922,0.2,diversity-prevalence
0.893571297374661,0.2,diversity-prevalence
0.965749489437217,0.2,diversity-prevalence
0.917116997858291,0.2,diversity-prevalence
0.877439761107287,0.2,diversity-prevalence
0.948335618350681,0.2,diversity-prevalence
0.925715539227583,0.2,diversity-prevalence
0.865351454178083,0.2,diversity-prevalence
0.792359112309884,0.2,diversity-prevalence
0.853435548183786,0.2,diversity-prevalence
0.809069723391472,0.2,diversity-prevalence
0.902531561250791,0.2,diversity-prevalence
0.904640206182676,0.2,diversity-prevalence
0.918228315801882,0.2,diversity-prevalence
0.958114733603613,0.2,diversity-prevalence
0.878171695017709,0.2,diversity-prevalence
0.941029842618516,0.2,diversity-prevalence
0.872598179506407,0.2,diversity-prevalence
0.879965082968597,0.2,diversity-prevalence
0.96192144461513,0.2,diversity-prevalence
0.961610700829781,0.2,diversity-prevalence
0.93918534166524,0.2,diversity-prevalence
0.935981477641055,0.2,diversity-prevalence
0.884959219280695,0.2,diversity-prevalence
0.904369030316925,0.2,diversity-prevalence
0.865687353164866,0.2,diversity-prevalence
0.928091617575068,0.2,diversity-prevalence
0.944763743821577,0.2,diversity-prevalence
0.748457815165461,0.2,diversity-prevalence
0.952305152718438,0.2,diversity-prevalence
0.944202355057943,0.2,diversity-prevalence
0.861804740124124,0.2,diversity-prevalence
0.885108520970485,0.2,diversity-prevalence
0.880129607238848,0.2,diversity-prevalence
0.951606264355711,0.2,diversity-prevalence
0.883814381891402,0.2,diversity-prevalence
0.832899056679294,0.2,diversity-prevalence
0.877980076251195,0.2,diversity-prevalence
0.917852416294519,0.2,diversity-prevalence
0.931197416823972,0.2,diversity-prevalence
0.896405216856436,0.2,diversity-prevalence
0.963262537103273,0.2,diversity-prevalence
0.940516246653313,0.2,diversity-prevalence
0.910714677490587,0.2,diversity-prevalence
0.780935525574027,0.2,diversity-prevalence
0.907950600348049,0.2,diversity-prevalence
0.806180152460257,0.2,diversity-prevalence
0.947969098345453,0.2,diversity-prevalence
0.852643924150296,0.2,diversity-prevalence
0.937828458705854,0.2,diversity-prevalence
0.974271552356097,0.2,diversity-prevalence
0.892984034120163,0.2,diversity-prevalence
0.978538830726174,0.2,diversity-prevalence
0.942778064070011,0.2,diversity-prevalence
0.90476814675437,0.2,diversity-prevalence
0.79723785188278,0.2,diversity-prevalence
0.867509104681349,0.2,diversity-prevalence
0.92584659827242,0.2,diversity-prevalence
0.978870965873514,0.2,diversity-prevalence
0.932630484760287,0.2,diversity-prevalence
0.9340625176915,0.2,diversity-prevalence
0.942192394890684,0.2,diversity-prevalence
0.872170301811708,0.2,diversity-prevalence
0.993059343509929,0.2,diversity-prevalence
0.875630557748596,0.2,diversity-prevalence
0.956145238114134,0.2,diversity-prevalence
0.950955793654949,0.2,diversity-prevalence
0.914965607672379,0.2,diversity-prevalence
0.914513227518892,0.2,diversity-prevalence
0.953422205279286,0.2,diversity-prevalence
0.886514472230223,0.2,diversity-prevalence
0.889571858943375,0.2,diversity-prevalence
0.940330403920261,0.2,diversity-prevalence
0.900924717117677,0.2,diversity-prevalence
0.959643131703941,0.2,diversity-prevalence
0.87009843339492,0.2,diversity-prevalence
0.929198487516037,0.2,diversity-prevalence
0.922551399472889,0.2,diversity-prevalence
0.951346870875848,0.2,diversity-prevalence
0.916966346917108,0.2,diversity-prevalence
0.931757612565631,0.2,diversity-prevalence
0.864550533979293,0.2,diversity-prevalence
0.899819832506719,0.2,diversity-prevalence
0.957473400510979,0.2,diversity-prevalence
0.917959755670073,0.2,diversity-prevalence
0.877073602949507,0.2,diversity-prevalence
